awardID,yearID,lgID_mvp,playerID,pointsWon,pointsMax,votesFirst,lgID_batting,teamID,nameFirst,nameLast,nameGiven,retroID,bbrefID
MVP,1997,NL,bagweje01,233,392,3,NL,HOU,Jeff,Bagwell,Jeffrey Robert,bagwj001,bagweje01
MVP,1997,NL,beckro01,2,392,0,NL,SFN,Rod,Beck,Rodney Roy,beckr001,beckro01
MVP,1997,NL,biggicr01,157,392,0,NL,HOU,Craig,Biggio,Craig Alan,biggc001,biggicr01
MVP,1997,NL,blausje01,4,392,0,NL,ATL,Jeff,Blauser,Jeffrey Michael,blauj001,blausje01
MVP,1997,NL,bondsba01,123,392,0,NL,SFN,Barry,Bonds,Barry Lamar,bondb001,bondsba01
MVP,1997,NL,castivi02,3,392,0,NL,COL,Vinny,Castilla,Vinicio,castv001,castivi02
MVP,1997,NL,galaran01,85,392,0,NL,COL,Andres,Galarraga,Andres Jose,galaa001,galaran01
MVP,1997,NL,gwynnto01,113,392,0,NL,SDN,Tony,Gwynn,Anthony Keith,gwynt001,gwynnto01
MVP,1997,NL,johnsch04,22,392,0,NL,FLO,Charles,Johnson,Charles Edward,johnc002,johnsch04
MVP,1997,NL,jonesch06,70,392,0,NL,ATL,Chipper,Jones,Larry Wayne,jonec004,jonesch06
MVP,1997,NL,kentje01,80,392,0,NL,SFN,Jeff,Kent,Jeffrey Franklin,kentj001,kentje01
MVP,1997,NL,kileda01,3,392,0,NL,HOU,Darryl,Kile,Darryl Andrew,kiled001,kileda01
MVP,1997,NL,lankfra01,6,392,0,NL,SLN,Ray,Lankford,Raymond Lewis,lankr001,lankfra01
MVP,1997,NL,loftoke01,1,392,0,NL,ATL,Kenny,Lofton,Kenneth,loftk001,loftoke01
MVP,1997,NL,maddugr01,16,392,0,NL,ATL,Greg,Maddux,Gregory Alan,maddg002,maddugr01
MVP,1997,NL,martipe02,6,392,0,NL,MON,Pedro,Martinez,Pedro Jaime,martp001,martipe02
MVP,1997,NL,mcgwima01,6,392,0,NL,---,Mark,McGwire,Mark David,mcgwm001,mcgwima01
MVP,1997,NL,mondera01,8,392,0,NL,LAN,Raul,Mondesi,Raul Ramon,mondr002,mondera01
MVP,1997,NL,piazzmi01,263,392,3,NL,LAN,Mike,Piazza,Michael Joseph,piazm001,piazzmi01
MVP,1997,NL,schilcu01,9,392,0,NL,PHI,Curt,Schilling,Curtis Montague,schic002,schilcu01
MVP,1997,NL,snowjt01,1,392,0,NL,SFN,J.T.,Snow,Jack Thomas,snowj001,snowj.01
MVP,1997,NL,sosasa01,5,392,0,NL,CHN,Sammy,Sosa,Samuel Peralta,sosas001,sosasa01
MVP,1997,NL,walkela01,359,392,22,NL,COL,Larry,Walker,Larry Kenneth Robert,walkl001,walkela01
MVP,1997,NL,womacto01,2,392,0,NL,PIT,Tony,Womack,Anthony Darrell,womat001,womacto01
MVP,1997,NL,youngke01,5,392,0,NL,PIT,Kevin,Young,Kevin Stacey,younk001,youngke01
MVP,1998,AL,belleal01,98,392,0,AL,CHA,Albert,Belle,Albert Jojuan,bellj002,belleal01
MVP,1998,AL,clemero02,49,392,0,AL,TOR,Roger,Clemens,William Roger,clemr001,clemero02
MVP,1998,AL,daviser01,2,392,0,AL,BAL,Eric,Davis,Eric Keith,davie001,daviser01
MVP,1998,AL,delgaca01,1,392,0,AL,TOR,Carlos,Delgado,Carlos Juan,delgc001,delgaca01
MVP,1998,AL,erstada01,7,392,0,AL,ANA,Darin,Erstad,Darin Charles,erstd001,erstada01
MVP,1998,AL,frymatr01,2,392,0,AL,CLE,Travis,Fryman,David Travis,frymt001,frymatr01
MVP,1998,AL,garcino01,232,392,5,AL,BOS,Nomar,Garciaparra,Anthony Nomar,garcn001,garcino01
MVP,1998,AL,gonzaju03,357,392,21,AL,TEX,Juan,Gonzalez,Juan Alberto,gonzj002,gonzaju03
MVP,1998,AL,gordoto01,27,392,0,AL,BOS,Tom,Gordon,Thomas,gordt001,gordoto01
MVP,1998,AL,griffke02,135,392,0,AL,SEA,Ken,Griffey Jr.,George Kenneth,grifk002,griffke02
MVP,1998,AL,helliri01,1,392,0,AL,TEX,Rick,Helling,Ricky Allen,hellr001,helliri01
MVP,1998,AL,jacksmi02,1,392,0,AL,CLE,Mike,Jackson,Michael Ray,jackm001,jacksmi02
MVP,1998,AL,jeterde01,180,392,2,AL,NYA,Derek,Jeter,Derek Sanderson,jeted001,jeterde01
MVP,1998,AL,martipe02,1,392,0,AL,BOS,Pedro,Martinez,Pedro Jaime,martp001,martipe02
MVP,1998,AL,oneilpa01,36,392,0,AL,NYA,Paul,O'Neill,Paul Andrew,oneip001,o'neipa01
MVP,1998,AL,palmera01,2,392,0,AL,BAL,Rafael,Palmeiro,Rafael,palmr001,palmera01
MVP,1998,AL,ramirma02,127,392,0,AL,CLE,Manny,Ramirez,Manuel Aristides,ramim002,ramirma02
MVP,1998,AL,rodrial01,92,392,0,AL,SEA,Alex,Rodriguez,Alexander Enmanuel,rodra001,rodrial01
MVP,1998,AL,rodriiv01,50,392,0,AL,TEX,Ivan,Rodriguez,Ivan,rodri001,rodriiv01
MVP,1998,AL,salmoti01,7,392,0,AL,ANA,Tim,Salmon,Timothy James,salmt001,salmoti01
MVP,1998,AL,thomeji01,1,392,0,AL,CLE,Jim,Thome,James Howard,thomj002,thomeji01
MVP,1998,AL,vaughmo01,135,392,0,AL,BOS,Mo,Vaughn,Maurice Samuel,vaugm001,vaughmo01
MVP,1998,AL,wellsda01,3,392,0,AL,NYA,David,Wells,David Lee,welld001,wellsda01
MVP,1998,AL,wettejo01,3,392,0,AL,TEX,John,Wetteland,John Karl,wettj001,wettejo01
MVP,1998,AL,willibe02,103,392,0,AL,NYA,Bernie,Williams,Bernabe,willb002,willibe02
MVP,1998,NL,aloumo01,215,448,0,NL,HOU,Moises,Alou,Moises Rojas,aloum001,aloumo01
MVP,1998,NL,beckro01,5,448,0,NL,CHN,Rod,Beck,Rodney Roy,beckr001,beckro01
MVP,1998,NL,bicheda01,2,448,0,NL,COL,Dante,Bichette,Alphonse Dante,bichd001,bicheda01
MVP,1998,NL,biggicr01,163,448,0,NL,HOU,Craig,Biggio,Craig Alan,biggc001,biggicr01
MVP,1998,NL,bondsba01,66,448,0,NL,SFN,Barry,Bonds,Barry Lamar,bondb001,bondsba01
MVP,1998,NL,brownke01,8,448,0,NL,SDN,Kevin,Brown,James Kevin,browk001,brownke01
MVP,1998,NL,burnije01,4,448,0,NL,MIL,Jeromy,Burnitz,Jeromy Neal,burnj001,burnije01
MVP,1998,NL,castivi02,49,448,0,NL,COL,Vinny,Castilla,Vinicio,castv001,castivi02
MVP,1998,NL,galaran01,147,448,0,NL,ATL,Andres,Galarraga,Andres Jose,galaa001,galaran01
MVP,1998,NL,glavito02,2,448,0,NL,ATL,Tom,Glavine,Thomas Michael,glavt001,glavito02
MVP,1998,NL,guerrvl01,25,448,0,NL,MON,Vladimir,Guerrero,Vladimir,guerv001,guerrvl01
MVP,1998,NL,gwynnto01,11,448,0,NL,SDN,Tony,Gwynn,Anthony Keith,gwynt001,gwynnto01
MVP,1998,NL,hoffmtr01,117,448,0,NL,SDN,Trevor,Hoffman,Trevor William,hofft001,hoffmtr01
MVP,1998,NL,johnsra05,2,448,0,NL,---,Randy,Johnson,Randall David,johnr005,johnsra05
MVP,1998,NL,jonesch06,56,448,0,NL,ATL,Chipper,Jones,Larry Wayne,jonec004,jonesch06
MVP,1998,NL,kentje01,56,448,0,NL,SFN,Jeff,Kent,Jeffrey Franklin,kentj001,kentje01
MVP,1998,NL,lopezja01,1,448,0,NL,ATL,Javy,Lopez,Javier,lopej001,lopezja01
MVP,1998,NL,mcgwima01,272,448,2,NL,SLN,Mark,McGwire,Mark David,mcgwm001,mcgwima01
MVP,1998,NL,moranmi01,1,448,0,NL,CHN,Mickey,Morandini,Michael Robert,moram001,moranmi01
MVP,1998,NL,olerujo01,38,448,0,NL,NYN,John,Olerud,John Garrett,olerj001,olerujo01
MVP,1998,NL,piazzmi01,15,448,0,NL,---,Mike,Piazza,Michael Joseph,piazm001,piazzmi01
MVP,1998,NL,rolensc01,3,448,0,NL,PHI,Scott,Rolen,Scott Bruce,roles001,rolensc01
MVP,1998,NL,sosasa01,438,448,30,NL,CHN,Sammy,Sosa,Samuel Peralta,sosas001,sosasa01
MVP,1998,NL,vaughgr01,185,448,0,NL,SDN,Greg,Vaughn,Gregory Lamont,vaugg001,vaughgr01
MVP,1998,NL,walkela01,7,448,0,NL,COL,Larry,Walker,Larry Kenneth Robert,walkl001,walkela01
MVP,1999,AL,alomaro01,226,392,4,AL,CLE,Roberto,Alomar,Roberto,alomr001,alomaro01
MVP,1999,AL,delgaca01,16,392,0,AL,TOR,Carlos,Delgado,Carlos Juan,delgc001,delgaca01
MVP,1999,AL,garcino01,137,392,0,AL,BOS,Nomar,Garciaparra,Anthony Nomar,garcn001,garcino01
MVP,1999,AL,giambja01,49,392,0,AL,OAK,Jason,Giambi,Jason Gilbert,giamj001,giambja01
MVP,1999,AL,gonzaju03,10,392,0,AL,TEX,Juan,Gonzalez,Juan Alberto,gonzj002,gonzaju03
MVP,1999,AL,greensh01,44,392,0,AL,TOR,Shawn,Green,Shawn David,grees001,greensh01
MVP,1999,AL,griffke02,42,392,0,AL,SEA,Ken,Griffey Jr.,George Kenneth,grifk002,griffke02
MVP,1999,AL,jahajo01,1,392,0,AL,OAK,John,Jaha,John Emil,jahaj001,jahajo01
MVP,1999,AL,jeterde01,177,392,1,AL,NYA,Derek,Jeter,Derek Sanderson,jeted001,jeterde01
MVP,1999,AL,martipe02,239,392,8,AL,BOS,Pedro,Martinez,Pedro Jaime,martp001,martipe02
MVP,1999,AL,palmera01,193,392,4,AL,TEX,Rafael,Palmeiro,Rafael,palmr001,palmera01
MVP,1999,AL,ramirma02,226,392,4,AL,CLE,Manny,Ramirez,Manuel Aristides,ramim002,ramirma02
MVP,1999,AL,riverma01,9,392,0,AL,NYA,Mariano,Rivera,Mariano,rivem002,riverma01
MVP,1999,AL,rodrial01,4,392,0,AL,SEA,Alex,Rodriguez,Alexander Enmanuel,rodra001,rodrial01
MVP,1999,AL,rodriiv01,252,392,7,AL,TEX,Ivan,Rodriguez,Ivan,rodri001,rodriiv01
MVP,1999,AL,stairma01,2,392,0,AL,OAK,Matt,Stairs,Matthew Wade,staim001,stairma01
MVP,1999,AL,surhobj01,1,392,0,AL,BAL,B.J.,Surhoff,William James,surhb001,surhob.01
MVP,1999,AL,vizquom01,3,392,0,AL,CLE,Omar,Vizquel,Omar Enrique,vizqo001,vizquom01
MVP,1999,AL,willibe02,21,392,0,AL,NYA,Bernie,Williams,Bernabe,willb002,willibe02
MVP,1999,NL,abreubo01,6,448,0,NL,PHI,Bobby,Abreu,Bob Kelly,abreb001,abreubo01
MVP,1999,NL,alfoned01,88,448,0,NL,NYN,Edgardo,Alfonzo,Edgardo Antonio,alfoe001,alfoned01
MVP,1999,NL,bagweje01,276,448,1,NL,HOU,Jeff,Bagwell,Jeffrey Robert,bagwj001,bagweje01
MVP,1999,NL,bellja01,31,448,0,NL,ARI,Jay,Bell,Jay Stuart,bellj001,bellja01
MVP,1999,NL,biggicr01,32,448,0,NL,HOU,Craig,Biggio,Craig Alan,biggc001,biggicr01
MVP,1999,NL,bondsba01,3,448,0,NL,SFN,Barry,Bonds,Barry Lamar,bondb001,bondsba01
MVP,1999,NL,caseyse01,23,448,0,NL,CIN,Sean,Casey,Sean Thomas,cases001,caseyse01
MVP,1999,NL,evereca01,15,448,0,NL,HOU,Carl,Everett,Carl Edward,everc001,evereca01
MVP,1999,NL,gilesbr02,11,448,0,NL,PIT,Brian,Giles,Brian Stephen,gileb002,gilesbr02
MVP,1999,NL,gonzalu01,12,448,0,NL,ARI,Luis,Gonzalez,Luis Emilio,gonzl001,gonzalu01
MVP,1999,NL,guerrvl01,34,448,0,NL,MON,Vladimir,Guerrero,Vladimir,guerv001,guerrvl01
MVP,1999,NL,hamptmi01,10,448,0,NL,HOU,Mike,Hampton,Michael William,hampm001,hamptmi01
MVP,1999,NL,hoffmtr01,1,448,0,NL,SDN,Trevor,Hoffman,Trevor William,hofft001,hoffmtr01
MVP,1999,NL,johnsra05,21,448,0,NL,ARI,Randy,Johnson,Randall David,johnr005,johnsra05
MVP,1999,NL,jonesch06,432,448,29,NL,ATL,Chipper,Jones,Larry Wayne,jonec004,jonesch06
MVP,1999,NL,jordabr01,11,448,0,NL,ATL,Brian,Jordan,Brian O'Neal,jordb001,jordabr01
MVP,1999,NL,kentje01,2,448,0,NL,SFN,Jeff,Kent,Jeffrey Franklin,kentj001,kentje01
MVP,1999,NL,larkiba01,7,448,0,NL,CIN,Barry,Larkin,Barry Louis,larkb001,larkiba01
MVP,1999,NL,mantema01,3,448,0,NL,---,Matt,Mantei,Matthew Bruce,mantm001,mantema01
MVP,1999,NL,mcgwima01,115,448,0,NL,SLN,Mark,McGwire,Mark David,mcgwm001,mcgwima01
MVP,1999,NL,millwke01,2,448,0,NL,ATL,Kevin,Millwood,Kevin Austin,millk004,millwke01
MVP,1999,NL,piazzmi01,109,448,0,NL,NYN,Mike,Piazza,Michael Joseph,piazm001,piazzmi01
MVP,1999,NL,sosasa01,87,448,0,NL,CHN,Sammy,Sosa,Samuel Peralta,sosas001,sosasa01
MVP,1999,NL,vaughgr01,121,448,0,NL,CIN,Greg,Vaughn,Gregory Lamont,vaugg001,vaughgr01
MVP,1999,NL,venturo01,113,448,0,NL,NYN,Robin,Ventura,Robin Mark,ventr001,venturo01
MVP,1999,NL,wagnebi02,19,448,0,NL,HOU,Billy,Wagner,William Edward,wagnb001,wagnebi02
MVP,1999,NL,walkela01,35,448,0,NL,COL,Larry,Walker,Larry Kenneth Robert,walkl001,walkela01
MVP,1999,NL,willima04,269,448,2,NL,ARI,Matt,Williams,Matthew Derrick,willm003,willima04
MVP,2000,AL,damonjo01,1,392,0,AL,KCA,Johnny,Damon,Johnny David,damoj001,damonjo01
MVP,2000,AL,delgaca01,206,392,0,AL,TOR,Carlos,Delgado,Carlos Juan,delgc001,delgaca01
MVP,2000,AL,erstada01,94,392,0,AL,ANA,Darin,Erstad,Darin Charles,erstd001,erstada01
MVP,2000,AL,frymatr01,2,392,0,AL,CLE,Travis,Fryman,David Travis,frymt001,frymatr01
MVP,2000,AL,garcino01,66,392,0,AL,BOS,Nomar,Garciaparra,Anthony Nomar,garcn001,garcino01
MVP,2000,AL,giambja01,317,392,14,AL,OAK,Jason,Giambi,Jason Gilbert,giamj001,giambja01
MVP,2000,AL,hudsoti01,8,392,0,AL,OAK,Tim,Hudson,Timothy Adam,hudst001,hudsoti01
MVP,2000,AL,jeterde01,44,392,0,AL,NYA,Derek,Jeter,Derek Sanderson,jeted001,jeterde01
MVP,2000,AL,justida01,23,392,0,AL,---,David,Justice,David Christopher,justd001,justida01
MVP,2000,AL,martied01,97,392,0,AL,SEA,Edgar,Martinez,Edgar,marte001,martied01
MVP,2000,AL,martipe02,103,392,0,AL,BOS,Pedro,Martinez,Pedro Jaime,martp001,martipe02
MVP,2000,AL,ordonma01,28,392,0,AL,CHA,Magglio,Ordonez,Magglio,ordom001,ordonma01
MVP,2000,AL,ramirma02,97,392,0,AL,CLE,Manny,Ramirez,Manuel Aristides,ramim002,ramirma02
MVP,2000,AL,rodrial01,218,392,4,AL,SEA,Alex,Rodriguez,Alexander Enmanuel,rodra001,rodrial01
MVP,2000,AL,sweenmi01,33,392,0,AL,KCA,Mike,Sweeney,Michael John,sweem002,sweenmi01
MVP,2000,AL,tejadmi01,5,392,0,AL,OAK,Miguel,Tejada,Miguel Odalis,tejam001,tejadmi01
MVP,2000,AL,thomafr04,285,392,10,AL,CHA,Frank,Thomas,Frank Edward,thomf001,thomafr04
MVP,2000,AL,wellsda01,2,392,0,AL,TOR,David,Wells,David Lee,welld001,wellsda01
MVP,2000,AL,willibe02,23,392,0,AL,NYA,Bernie,Williams,Bernabe,willb002,willibe02
MVP,2000,NL,alfonan01,1,448,0,NL,FLO,Antonio,Alfonseca,Antonio,alfoa001,alfonan01
MVP,2000,NL,alfoned01,6,448,0,NL,NYN,Edgardo,Alfonzo,Edgardo Antonio,alfoe001,alfoned01
MVP,2000,NL,aloumo01,2,448,0,NL,HOU,Moises,Alou,Moises Rojas,aloum001,aloumo01
MVP,2000,NL,bagweje01,102,448,0,NL,HOU,Jeff,Bagwell,Jeffrey Robert,bagwj001,bagweje01
MVP,2000,NL,bondsba01,279,448,6,NL,SFN,Barry,Bonds,Barry Lamar,bondb001,bondsba01
MVP,2000,NL,burksel01,6,448,0,NL,SFN,Ellis,Burks,Ellis Rena,burke001,burksel01
MVP,2000,NL,edmonji01,208,448,0,NL,SLN,Jim,Edmonds,James Patrick,edmoj001,edmonji01
MVP,2000,NL,gilesbr02,3,448,0,NL,PIT,Brian,Giles,Brian Stephen,gileb002,gilesbr02
MVP,2000,NL,glavito02,8,448,0,NL,ATL,Tom,Glavine,Thomas Michael,glavt001,glavito02
MVP,2000,NL,guerrvl01,117,448,0,NL,MON,Vladimir,Guerrero,Vladimir,guerv001,guerrvl01
MVP,2000,NL,heltoto01,198,448,1,NL,COL,Todd,Helton,Todd Lynn,heltt001,heltoto01
MVP,2000,NL,hidalri01,2,448,0,NL,HOU,Richard,Hidalgo,Richard Jose,hidar001,hidalri01
MVP,2000,NL,johnsra05,5,448,0,NL,ARI,Randy,Johnson,Randall David,johnr005,johnsra05
MVP,2000,NL,jonesan01,95,448,0,NL,ATL,Andruw,Jones,Andruw Rudolf,jonea002,jonesan01
MVP,2000,NL,jonesch06,23,448,0,NL,ATL,Chipper,Jones,Larry Wayne,jonec004,jonesch06
MVP,2000,NL,kentje01,392,448,22,NL,SFN,Jeff,Kent,Jeffrey Franklin,kentj001,kentje01
MVP,2000,NL,kileda01,4,448,0,NL,SLN,Darryl,Kile,Darryl Andrew,kiled001,kileda01
MVP,2000,NL,maddugr01,12,448,0,NL,ATL,Greg,Maddux,Gregory Alan,maddg002,maddugr01
MVP,2000,NL,nenro01,12,448,0,NL,SFN,Robb,Nen,Robert Allen,nen-r001,nenro01
MVP,2000,NL,piazzmi01,271,448,3,NL,NYN,Mike,Piazza,Michael Joseph,piazm001,piazzmi01
MVP,2000,NL,sheffga01,71,448,0,NL,LAN,Gary,Sheffield,Gary Antonian,shefg001,sheffga01
MVP,2000,NL,sosasa01,71,448,0,NL,CHN,Sammy,Sosa,Samuel Peralta,sosas001,sosasa01
MVP,2001,AL,alomaro01,165,392,2,AL,CLE,Roberto,Alomar,Roberto,alomr001,alomaro01
MVP,2001,AL,anderga01,2,392,0,AL,ANA,Garret,Anderson,Garret Joseph,andeg001,anderga01
MVP,2001,AL,boonebr01,259,392,7,AL,SEA,Bret,Boone,Bret Robert,boonb002,boonebr01
MVP,2001,AL,camermi01,4,392,0,AL,SEA,Mike,Cameron,Michael Terrance,camem001,camermi01
MVP,2001,AL,clemero02,67,392,0,AL,NYA,Roger,Clemens,William Roger,clemr001,clemero02
MVP,2001,AL,giambja01,281,392,8,AL,OAK,Jason,Giambi,Jason Gilbert,giamj001,giambja01
MVP,2001,AL,gonzaju03,156,392,0,AL,CLE,Juan,Gonzalez,Juan Alberto,gonzj002,gonzaju03
MVP,2001,AL,guzmacr01,4,392,0,AL,MIN,Cristian,Guzman,Cristian,guzmc001,guzmacr01
MVP,2001,AL,hunteto01,2,392,0,AL,MIN,Torii,Hunter,Torii Kedar,huntt001,hunteto01
MVP,2001,AL,jeterde01,42,392,0,AL,NYA,Derek,Jeter,Derek Sanderson,jeted001,jeterde01
MVP,2001,AL,koskico01,1,392,0,AL,MIN,Corey,Koskie,Cordel Leonard,koskc001,koskico01
MVP,2001,AL,martied01,4,392,0,AL,SEA,Edgar,Martinez,Edgar,marte001,martied01
MVP,2001,AL,martiti02,18,392,0,AL,NYA,Tino,Martinez,Constantino,martt002,martiti02
MVP,2001,AL,mientdo01,5,392,0,AL,MIN,Doug,Mientkiewicz,Douglas Andrew,miend001,mientdo01
MVP,2001,AL,muldema01,12,392,0,AL,OAK,Mark,Mulder,Mark Alan,muldm001,muldema01
MVP,2001,AL,palmera01,5,392,0,AL,TEX,Rafael,Palmeiro,Rafael,palmr001,palmera01
MVP,2001,AL,ramirma02,50,392,0,AL,BOS,Manny,Ramirez,Manuel Aristides,ramim002,ramirma02
MVP,2001,AL,riverma01,27,392,0,AL,NYA,Mariano,Rivera,Mariano,rivem002,riverma01
MVP,2001,AL,rodrial01,141,392,0,AL,TEX,Alex,Rodriguez,Alexander Enmanuel,rodra001,rodrial01
MVP,2001,AL,sasakka01,3,392,0,AL,SEA,Kazuhiro,Sasaki,Kazuhiro,sasak001,sasakka01
MVP,2001,AL,stewash01,1,392,0,AL,TOR,Shannon,Stewart,Shannon Harold,stews002,stewash01
MVP,2001,AL,suzukic01,289,392,11,AL,SEA,Ichiro,Suzuki,Ichiro,suzui001,suzukic01
MVP,2001,AL,sweenmi01,2,392,0,AL,KCA,Mike,Sweeney,Michael John,sweem002,sweenmi01
MVP,2001,AL,tejadmi01,3,392,0,AL,OAK,Miguel,Tejada,Miguel Odalis,tejam001,tejadmi01
MVP,2001,AL,thomeji01,107,392,0,AL,CLE,Jim,Thome,James Howard,thomj002,thomeji01
MVP,2001,AL,zitoba01,2,392,0,AL,OAK,Barry,Zito,Barry William,zitob001,zitoba01
MVP,2001,NL,abreubo01,9,448,0,NL,PHI,Bobby,Abreu,Bob Kelly,abreb001,abreubo01
MVP,2001,NL,aloumo01,13,448,0,NL,HOU,Moises,Alou,Moises Rojas,aloum001,aloumo01
MVP,2001,NL,aurilri01,20,448,0,NL,SFN,Rich,Aurilia,Richard Santo,aurir001,aurilri01
MVP,2001,NL,bagweje01,109,448,0,NL,HOU,Jeff,Bagwell,Jeffrey Robert,bagwj001,bagweje01
MVP,2001,NL,berkmla01,125,448,0,NL,HOU,Lance,Berkman,William Lance,berkl001,berkmla01
MVP,2001,NL,bondsba01,438,448,30,NL,SFN,Barry,Bonds,Barry Lamar,bondb001,bondsba01
MVP,2001,NL,floydcl01,2,448,0,NL,FLO,Cliff,Floyd,Cornelius Clifford,floyc001,floydcl01
MVP,2001,NL,gilesbr02,1,448,0,NL,PIT,Brian,Giles,Brian Stephen,gileb002,gilesbr02
MVP,2001,NL,gonzalu01,261,448,0,NL,ARI,Luis,Gonzalez,Luis Emilio,gonzl001,gonzalu01
MVP,2001,NL,greensh01,112,448,0,NL,LAN,Shawn,Green,Shawn David,grees001,greensh01
MVP,2001,NL,guerrvl01,1,448,0,NL,MON,Vladimir,Guerrero,Vladimir,guerv001,guerrvl01
MVP,2001,NL,heltoto01,90,448,0,NL,COL,Todd,Helton,Todd Lynn,heltt001,heltoto01
MVP,2001,NL,johnsra05,23,448,0,NL,ARI,Randy,Johnson,Randall David,johnr005,johnsra05
MVP,2001,NL,jonesch06,100,448,0,NL,ATL,Chipper,Jones,Larry Wayne,jonec004,jonesch06
MVP,2001,NL,jordabr01,7,448,0,NL,ATL,Brian,Jordan,Brian O'Neal,jordb001,jordabr01
MVP,2001,NL,klinest02,1,448,0,NL,SLN,Steve,Kline,Steven James,klins002,klinest02
MVP,2001,NL,loducpa01,6,448,0,NL,LAN,Paul,Lo Duca,Paul Anthony,lodup001,loducpa01
MVP,2001,NL,morrima01,13,448,0,NL,SLN,Matt,Morris,Matthew Christian,morrm001,morrima01
MVP,2001,NL,nevinph01,3,448,0,NL,SDN,Phil,Nevin,Phillip Joseph,nevip001,nevinph01
MVP,2001,NL,oswalro01,2,448,0,NL,HOU,Roy,Oswalt,Roy Edward,oswar001,oswalro01
MVP,2001,NL,piazzmi01,14,448,0,NL,NYN,Mike,Piazza,Michael Joseph,piazm001,piazzmi01
MVP,2001,NL,pujolal01,222,448,0,NL,SLN,Albert,Pujols,Jose Alberto,pujoa001,pujolal01
MVP,2001,NL,rodrife01,4,448,0,NL,SFN,Felix,Rodriguez,Felix Antonio,rodrf002,rodrife01
MVP,2001,NL,rolensc01,1,448,0,NL,PHI,Scott,Rolen,Scott Bruce,roles001,rolensc01
MVP,2001,NL,rolliji01,8,448,0,NL,PHI,Jimmy,Rollins,James Calvin,rollj001,rolliji01
MVP,2001,NL,schilcu01,24,448,0,NL,ARI,Curt,Schilling,Curtis Montague,schic002,schilcu01
MVP,2001,NL,sosasa01,278,448,2,NL,CHN,Sammy,Sosa,Samuel Peralta,sosas001,sosasa01
MVP,2001,NL,walkela01,1,448,0,NL,COL,Larry,Walker,Larry Kenneth Robert,walkl001,walkela01
MVP,2002,AL,anderga01,184,392,0,AL,ANA,Garret,Anderson,Garret Joseph,andeg001,anderga01
MVP,2002,AL,chaveer01,14,392,0,AL,OAK,Eric,Chavez,Eric Cesar,chave001,chaveer01
MVP,2002,AL,eckstda01,24,392,0,AL,ANA,David,Eckstein,David Mark,ecksd001,eckstda01
MVP,2002,AL,garcino01,24,392,0,AL,BOS,Nomar,Garciaparra,Anthony Nomar,garcn001,garcino01
MVP,2002,AL,giambja01,162,392,0,AL,NYA,Jason,Giambi,Jason Gilbert,giamj001,giambja01
MVP,2002,AL,guarded01,12,392,0,AL,MIN,Eddie,Guardado,Edward Adrain,guare001,guarded01
MVP,2002,AL,hunteto01,132,392,0,AL,MIN,Torii,Hunter,Torii Kedar,huntt001,hunteto01
MVP,2002,AL,kochbi01,8,392,0,AL,OAK,Billy,Koch,William Christopher,kochb001,kochbi01
MVP,2002,AL,lowede01,3,392,0,AL,BOS,Derek,Lowe,Derek Christopher,lowed001,lowede01
MVP,2002,AL,martipe02,1,392,0,AL,BOS,Pedro,Martinez,Pedro Jaime,martp001,martipe02
MVP,2002,AL,ordonma01,59,392,0,AL,CHA,Magglio,Ordonez,Magglio,ordom001,ordonma01
MVP,2002,AL,percitr01,12,392,0,AL,ANA,Troy,Percival,Troy Eugene,perct001,percitr01
MVP,2002,AL,ramirma02,39,392,0,AL,BOS,Manny,Ramirez,Manuel Aristides,ramim002,ramirma02
MVP,2002,AL,rodrial01,254,392,5,AL,TEX,Alex,Rodriguez,Alexander Enmanuel,rodra001,rodrial01
MVP,2002,AL,soriaal01,234,392,2,AL,NYA,Alfonso,Soriano,Alfonso Guilleard,soria001,soriaal01
MVP,2002,AL,suzukic01,10,392,0,AL,SEA,Ichiro,Suzuki,Ichiro,suzui001,suzukic01
MVP,2002,AL,sweenmi01,1,392,0,AL,KCA,Mike,Sweeney,Michael John,sweem002,sweenmi01
MVP,2002,AL,tejadmi01,356,392,21,AL,OAK,Miguel,Tejada,Miguel Odalis,tejam001,tejadmi01
MVP,2002,AL,thomeji01,69,392,0,AL,CLE,Jim,Thome,James Howard,thomj002,thomeji01
MVP,2002,AL,willibe02,32,392,0,AL,NYA,Bernie,Williams,Bernabe,willb002,willibe02
MVP,2002,AL,zitoba01,22,392,0,AL,OAK,Barry,Zito,Barry William,zitob001,zitoba01
MVP,2002,NL,berkmla01,181,448,0,NL,HOU,Lance,Berkman,William Lance,berkl001,berkmla01
MVP,2002,NL,bondsba01,448,448,32,NL,SFN,Barry,Bonds,Barry Lamar,bondb001,bondsba01
MVP,2002,NL,burrepa01,8,448,0,NL,PHI,Pat,Burrell,Patrick Brian,burrp001,burrepa01
MVP,2002,NL,edmonji01,6,448,0,NL,SLN,Jim,Edmonds,James Patrick,edmoj001,edmonji01
MVP,2002,NL,gagneer01,44,448,0,NL,LAN,Eric,Gagne,Eric Serge,gagne001,gagneer01
MVP,2002,NL,gilesbr02,27,448,0,NL,PIT,Brian,Giles,Brian Stephen,gileb002,gilesbr02
MVP,2002,NL,greensh01,146,448,0,NL,LAN,Shawn,Green,Shawn David,grees001,greensh01
MVP,2002,NL,guerrvl01,168,448,0,NL,MON,Vladimir,Guerrero,Vladimir,guerv001,guerrvl01
